ImageId,EncodedPixels
20200523_152911, 80643 1 81154 2 81666 3 82176 5 82684 10 83196 10 83708 10 84220 10 84732 11 85244 11 85756 11 86268 11 86780 12 87292 13 87804 13 88316 14 88828 14 89340 14 89852 15 90363 16 90875 17 91387 18 91899 19 92411 21 92923 21 93435 22 93947 22 94459 23 94971 24 95483 25 95995 25 96507 26 97019 26 97531 26 98043 27 98555 27 99067 28 99579 28 100091 28 100603 29 101115 29 101627 29 102139 29 102651 29 103163 30 103675 30 104187 31 104700 30 105212 30 105724 30 106236 30 106748 31 107260 31 107773 30 108285 31 108797 31 109309 33 109821 33 110333 33 110845 33 111358 32 111870 33 112382 33 112894 33 113407 32 113921 30 114439 24 114952 23 115465 22 115978 21 116490 21 117002 21 117515 20 118028 19 118540 19 119053 18 119565 18 120078 17 120590 17 121103 16 121615 16 122128 14 122641 13 123154 12 123667 11 124180 9 124693 6 125207 1
20200523_152911, 329 5 838 10 1350 10 1862 10 2374 10 2886 10 3398 10 3910 10 4422 10 4933 11 5445 11 5957 11 6469 12 6981 12 7493 12 8004 13 8516 13 9028 14 9540 14 10052 14 10564 15 11076 15 11588 15 12099 17 12611 17 13123 18 13635 19 14147 20 14659 21 15171 21 15683 22 16195 22 16707 22 17219 23 17731 23 18243 24 18755 25 19267 25 19779 26 20292 26 20804 26 21316 27 21828 27 22340 27 22852 28 23364 28 23877 28 24389 28 24901 29 25413 29 25926 29 26439 28 26951 28 27464 28 27976 28 28489 27 29002 26 29514 27 30027 26 30540 25 31053 24 31565 24 32077 24 32590 22 33104 20 33617 18 34130 17 34643 15 35156 13 35669 11 36183 8
20200523_152911, 142684 1 143186 14 143692 22 144198 30 144706 35 145216 37 145727 39 146238 40 146749 41 147260 42 147772 42 148283 43 148795 42 149306 43 149818 43 150330 42 150842 41 151354 41 151866 40 152378 40 152890 39 153402 38 153913 39 154424 39 154935 40 155447 39 155959 38 156470 38 156981 38 157493 37 158005 36 158516 37 159028 36 159539 36 160051 35 160562 35 161073 36 161585 35 162096 36 162608 35 163120 35 163632 34 164144 33 164656 13 164670 18 165168 11 165188 11 165680 9 165702 8 166192 8 166217 3 166706 4
20200523_152911, 57548 6 58060 8 58572 9 59083 11 59595 12 60107 13 60619 14 61131 15 61643 16 62155 17 62667 21 63180 21 63692 23 64204 24 64716 27 65229 29 65741 34 66253 36 66765 38 67278 38 67790 39 68302 40 68814 42 69327 42 69376 3 69839 43 69885 6 70352 49 70403 1 70865 48 70915 1 71378 50 71890 50 72403 50 72916 49 73429 48 73942 47 74455 46 74967 46 75480 45 75993 44 76505 43 77018 42 77531 40 78044 39 78556 39 79069 39 79582 38 80095 36 80608 35 81121 33 81634 32 82147 29 82662 16 83175 14 83688 12 84202 6
20200523_152911, 160922 5 161431 10 161942 14 162454 16 162966 18 163478 19 163990 20 164502 26 165014 32 165526 37 166039 38 166551 39 167064 39 167577 39 168090 40 168603 42 169116 42 169629 42 170141 43 170653 43 171166 42 171679 41 172192 40 172705 39 173217 39 173730 39 174243 38 174755 38 175268 37 175780 38 176293 37 176806 37 177318 37 177831 35 178344 34 178857 33 179370 32 179883 31 180395 31 180908 30 181421 28 181934 28 182447 27 182960 26 183473 25 183986 24 184499 20 185012 17 185526 13 186042 6
20200523_152911, 30942 4 31453 6 31965 7 32476 9 32988 10 33500 10 34012 10 34524 11 35036 11 35548 12 36060 13 36572 14 37084 14 37596 16 38108 19 38620 21 39133 22 39645 23 40157 25 40669 26 41181 28 41693 30 42205 31 42718 31 43230 32 43743 33 44256 33 44768 34 45281 34 45793 35 46306 34 46818 35 47330 35 47842 35 48355 35 48867 35 49380 35 49892 35 50405 34 50918 34 51431 33 51943 34 52456 33 52968 34 53481 33 53993 34 54505 34 55018 33 55530 33 56043 32 56555 32 57067 32 57580 31 58093 29 58608 26 59122 22 59645 10 60159 7
20200523_152911, 189098 4 189607 10 190117 14 190628 16 191140 18 191651 20 192164 20 192676 21 193188 22 193700 24 194212 25 194725 25 195237 25 195749 26 196261 26 196774 26 197286 26 197798 27 198311 26 198823 27 199335 27 199847 28 200359 28 200872 27 200900 1 201384 29 201896 30 202408 30 202920 30 203432 30 203944 30 204456 30 204968 30 205480 30 205993 30 206505 30 207017 29 207529 29 208041 29 208553 30 209066 28 209578 28 210091 27 210603 27 211116 26 211629 25 212142 24 212656 22 213170 19 213684 15 214198 13 214711 12 215224 11 215736 10 216249 9 216761 8 217274 7 217787 5 218301 1
20200523_152911, 127114 2 127626 5 128136 10 128647 12 129157 15 129662 1 129667 18 130174 1 130176 21 130685 25 131197 25 131709 26 132221 26 132733 26 133244 28 133756 28 134268 29 134780 29 135291 31 135803 31 136314 33 136826 33 137338 33 137849 34 138361 35 138873 36 139385 36 139897 36 140408 37 140920 37 141432 37 141944 37 142456 37 142968 37 143479 38 143991 38 144503 37 145015 36 145527 36 146040 34 146552 34 147064 33 147576 33 148088 32 148601 30 149114 28 149626 27 150140 24 150653 20 151173 2
20200523_152911, 152811 6 153322 8 153833 9 154345 9 154856 10 155367 11 155877 12 156386 15 156897 15 157405 19 157915 21 158423 25 158933 27 159444 28 159955 29 160467 28 160978 29 161490 29 162002 29 162513 30 163025 30 163537 30 164049 30 164560 31 165072 31 165584 32 166096 32 166608 32 167119 33 167631 33 168143 33 168654 34 169166 33 169678 33 170190 33 170702 33 171214 33 171726 33 172238 33 172750 33 173261 33 173773 33 174285 33 174797 32 175309 31 175820 31 176332 30 176843 29 177355 28 177866 28 178378 26 178890 25 179402 24 179914 23 180426 22 180938 21 181449 21 181962 20 182474 19 182986 17 183498 16 184010 16 184522 15 185034 14 185546 12 186059 10 186571 9 187084 7 187597 3
20200523_152911, 87756 8 88265 13 88776 16 89288 18 89799 21 90309 24 90819 27 91330 29 91842 29 92353 31 92865 31 93377 31 93888 32 94400 33 94911 34 95421 37 95932 38 96443 39 96955 40 97466 41 97978 42 98489 44 99001 44 99513 44 100025 44 100537 44 101050 43 101562 43 102074 43 102587 42 103100 40 103612 40 104125 38 104636 39 105148 39 105659 39 106170 40 106681 41 107191 42 107702 43 108214 42 108725 43 109237 43 109749 42 110261 42 110773 41 111285 40 111797 39 112308 39 112821 38 113333 37 113846 35 114358 32 114871 29 115385 25 115899 21 116416 2 116419 12
20200523_152911, 48247 3 48758 6 49270 7 49782 8 50294 9 50806 9 50818 2 51318 15 51830 16 52343 16 52855 17 53367 18 53880 18 54392 18 54904 19 55416 21 55928 21 56440 22 56952 23 57464 24 57976 24 58488 24 59000 24 59512 25 60024 26 60536 27 61047 29 61559 30 62070 32 62582 33 63094 33 63606 33 64118 33 64630 33 65142 33 65654 33 66166 33 66678 33 67190 33 67702 33 68214 33 68726 33 69238 32 69750 31 70262 31 70774 31 71286 29 71799 27 72311 27 72823 26 73335 25 73848 23 74361 21 74873 21 75386 13 75400 3 75902 6
20200523_152911, 246916 27 247423 34 247932 38 248444 39 248956 39 249467 41 249980 40 250492 42 251004 43 251516 43 252028 44 252540 45 253053 44 253566 43 254079 42 254593 41 255108 38 255620 38 256132 38 256644 38 257157 37 257670 36 258182 36 258694 37 259207 36 259719 37 260232 36 260744 36 261257 35 261770 34
20200523_152911, 102010 4 102521 5 103033 6 103544 7 104055 9 104566 11 105077 13 105588 16 106099 18 106611 19 107123 20 107634 21 108146 22 108658 23 109170 23 109682 24 110194 25 110706 25 111218 28 111730 29 112242 29 112754 29 113266 30 113778 30 114290 30 114802 30 115314 30 115826 30 116338 31 116850 31 117362 31 117874 31 118386 31 118899 30 119411 30 119923 30 120435 30 120948 29 121460 29 121972 29 122485 28 122998 26 123512 24 124024 23 124537 23 125049 23 125562 21 126074 19 126587 16 127099 15 127612 14 128124 12 128637 10 129150 7 129663 4 130175 1
20200523_152911, 137000 2 137509 6 138019 9 138530 10 139041 12 139552 13 140063 14 140574 16 141085 17 141596 18 142107 19 142618 20 143129 21 143640 22 144151 23 144662 24 145172 26 145682 28 146192 30 146702 32 147213 33 147724 34 148235 35 148746 36 149257 37 149768 38 150280 38 150791 39 151303 39 151815 39 152326 40 152838 40 153349 41 153861 41 154373 41 154884 42 155396 42 155908 42 156420 42 156931 43 157443 43 157955 43 158467 43 158979 43 159491 43 160003 44 160515 44 161027 44 161539 44 162050 45 162562 45 163074 45 163586 45 164098 45 164610 45 165122 45 165634 44 166146 44 166658 44 167170 43 167682 43 168194 43 168706 43 169218 43 169730 43 170241 43 170753 43 171265 43 171777 43 172289 42 172801 42 173313 42 173825 41 174337 40 174849 40 175361 39 175873 38 176385 38 176897 37 177409 36 177921 36 178434 34 178946 33 179458 32 179970 31 180482 30 180994 29 181506 28 182018 27 182531 26 183043 25 183555 24 184068 21 184580 20 185093 19 185605 18 186117 16 186630 14 187146 7
20200523_152911, 75399 1 75908 6 76416 12 76927 14 77437 17 77947 21 78457 24 78968 25 79479 27 79989 30 80500 31 81012 30 81523 30 82035 30 82546 31 83058 31 83570 31 84082 31 84594 30 85106 30 85618 30 86130 30 86642 30 87154 30 87666 30 88178 31 88690 31 89202 32 89241 1 89714 32 89751 2 90226 39 90738 37 91250 36 91762 35 92274 30 92786 28 93299 25 93811 24 94323 22 94836 21 95351 17 95864 13 96377 11 96890 10
20200523_152911, 201857 11 202368 15 202879 17 203389 21 203900 23 204411 25 204922 27 205434 27 205945 28 206457 29 206969 29 207481 29 207992 30 208504 31 209016 31 209528 31 210039 32 210551 32 211063 32 211575 32 212087 32 212598 33 213110 32 213622 32 214134 32 214646 32 215158 31 215670 31 216182 30 216694 29 217206 27 217718 26 218231 24 218743 23 219255 23 219767 21 220279 20 220792 17 221304 16 221817 14 222329 13 222840 13 223352 13 223864 13 224376 12 224888 12 225400 11 225913 10 226425 9 226938 7 227451 5
20200523_152911, 51363 8 51874 10 52386 11 52897 12 53409 13 53921 13 54433 13 54944 14 55456 15 55968 15 56480 15 56992 15 57504 15 58015 16 58527 16 59039 16 59551 16 60063 16 60575 16 61086 17 61597 18 62108 19 62620 19 63132 19 63644 20 64156 20 64667 21 65178 22 65690 22 66202 22 66714 22 67226 22 67736 25 68248 25 68760 25 69271 26 69783 26 70295 27 70807 27 71319 27 71831 27 72343 27 72855 27 73367 27 73879 27 74391 27 74903 27 75416 26 75928 26 76440 26 76952 26 77464 26 77976 26 78487 26 78999 26 79511 26 80022 27 80534 27 81042 30 81553 31 82065 30 82577 28 83089 27 83601 26 84113 25 84624 24 85136 24 85648 22 86160 18 86672 16 87184 14 87696 12 88209 10 88721 9 89234 7 89746 5
20200523_152911, 18078 6 18589 9 18613 9 19101 10 19124 12 19612 15 19630 19 20124 37 20636 37 21148 38 21187 1 21660 40 22172 40 22685 39 23197 40 23709 40 24222 39 24734 40 25247 39 25760 38 26273 37 26785 37 27298 36 27811 34 28323 34 28836 32 29349 31 29862 30 30375 28 30889 25 31401 25 31914 24 32428 21 32941 20 33454 18 33968 15 34482 12 34994 8
20200523_152911, 202077 3 202582 17 203091 22 203601 28 204112 30 204623 31 205134 33 205646 34 206157 35 206669 36 207180 38 207692 38 208204 39 208715 41 209227 42 209738 44 210250 44 210761 46 211272 47 211784 48 212295 50 212807 50 213319 50 213830 52 214342 52 214854 52 215365 53 215877 52 216388 53 216900 53 217412 47 217460 4 217924 37 217963 6 217974 1 218435 34 218947 33 219459 28 219488 3 219971 21 220001 1 220483 19 220995 18 221507 17 222019 16 222531 16 223043 15 223555 14 224067 13 224585 6 225098 4 225611 2
20200523_152911, 217961 2 218469 12 218485 4 218980 15 218997 5 219491 26 220002 28 220513 30 221024 31 221535 32 222046 32 222558 29 223069 29 223581 30 224093 29 224605 29 225116 30 225628 30 226140 30 226652 30 227163 31 227675 31 228187 31 228699 31 229211 30 229723 29 230235 28 230748 25 231260 23 231772 21 232284 19 232796 19 233308 17 233820 15 234333 13 234845 12 235358 10 235870 9 236382 8 236895 4 237407 3 237920 2
20200523_152911, 224578 7 225088 10 225598 13 226109 15 226619 17 227129 20 227640 21 228151 22 228663 23 229173 25 229684 26 230194 30 230705 32 231216 34 231727 35 232237 38 232749 39 233261 40 233773 40 234285 41 234796 42 235308 43 235820 43 236332 45 236844 47 237356 48 237868 48 238381 48 238893 49 239405 49 239918 48 240431 46 240944 45 241457 44 241970 43 242483 43 242997 41 243512 38 244025 37 244538 36 245051 36 245563 37 246076 36 246589 36 247102 37 247615 36 248130 34 248647 29 249165 23 249682 18 250198 14 250712 12 251226 9 251739 6
20200523_152907, 233632 3 234139 11 234650 13 235161 14 235672 16 236184 16 236695 17 237206 19 237717 20 238229 21 238740 23 239251 24 239763 24 240275 24 240787 24 241299 25 241811 25 242322 26 242834 26 243346 27 243857 28 244369 28 244880 29 245392 29 245904 29 246415 30 246927 30 247439 30 247951 30 248463 29 248975 29 249486 30 249998 30 250510 30 251022 30 251534 28 252046 27 252558 27 253070 27 253582 26 254094 26 254606 26 255117 27 255629 26 256141 26 256653 26 257165 25 257676 25 258188 23 258700 22 259212 21 259724 21 260236 20 260748 19 261260 19 261773 15
20200523_152907, 24813 1 25323 5 25834 8 26345 10 26856 11 27368 12 27879 13 28391 13 28903 13 29415 13 29927 13 30439 14 30951 14 31462 16 31974 16 32486 17 32998 18 33510 19 34022 21 34535 21 35047 22 35559 23 36071 24 36583 25 37095 26 37607 26 38119 27 38631 28 39143 29 39656 29 40168 30 40680 30 41192 31 41704 31 42216 32 42729 31 43241 31 43753 32 44265 32 44778 31 45290 31 45802 31 46315 31 46827 31 47339 31 47851 32 48363 32 48876 32 49388 32 49900 33 50412 34 50925 32 51437 32 51949 32 52462 31 52974 32 53488 30 54001 28 54514 27 55027 25 55541 22 56055 20 56571 15 57086 11 57599 9 58113 6 58625 5
20200523_152907, 76097 13 76607 19 77117 24 77627 28 78137 32 78641 41 79151 44 79661 47 80173 48 80684 50 81196 51 81707 53 82219 55 82731 57 83243 58 83756 59 84268 61 84781 62 85294 63 85809 61 86325 59 86840 58 87353 57 87866 58 88379 57 88891 57 89404 56 89917 55 90430 54 90943 53 91456 52 91968 51 92482 48 92995 46 93510 42 94025 37 94540 30 95055 25 95573 16 96090 8
20200523_152907, 116510 6 117022 11 117533 15 118045 19 118557 24 119069 26 119581 27 120093 29 120605 30 121117 31 121629 31 122141 32 122653 33 123165 34 123677 34 124189 35 124701 35 125213 37 125725 38 126237 39 126749 40 127262 39 127774 40 128287 40 128799 41 129312 41 129824 41 130337 41 130849 42 131361 43 131874 42 132386 43 132898 44 133411 43 133923 43 134436 43 134948 43 135460 43 135973 42 136485 42 136998 41 137511 40 138025 38 138539 36 139054 33 139568 31 140082 29 140596 27 141110 25 141627 19 142142 16 142655 14 143170 10
20200523_152907, 22296 4 22807 7 23319 8 23829 11 24340 13 24852 14 25363 16 25875 17 26387 18 26899 19 27411 20 27923 21 28435 22 28947 22 29459 24 29972 24 30484 24 30996 26 31508 28 32020 29 32532 31 33044 33 33557 34 34069 35 34581 35 35094 35 35606 35 36119 35 36631 35 37143 36 37656 36 38168 37 38680 37 39192 38 39704 38 40217 37 40729 37 41241 36 41753 36 42265 36 42778 35 43290 35 43803 34 44315 33 44827 33 45339 32 45851 32 46364 30 46876 30 47389 28 47902 27 48415 26 48929 23 49444 20 49960 16 50473 14 50987 12 51501 9 52018 1
20200523_152907, 90883 2 91394 4 91905 6 92416 7 92928 8 93439 10 93951 11 94464 11 94976 12 95488 19 96001 20 96513 21 97025 22 97537 23 98049 24 98561 24 99073 25 99586 24 100098 25 100610 25 101122 26 101633 28 102145 28 102657 29 103169 29 103681 29 104193 29 104704 30 105216 30 105728 31 106240 31 106752 31 107264 31 107775 32 108286 33 108798 33 109310 33 109822 32 110333 33 110845 33 111357 33 111868 34 112380 34 112891 35 113403 35 113914 36 114426 36 114937 37 115448 38 115959 38 116470 39 116982 38 117493 37 118005 35 118516 34 119027 34 119539 33 120051 32 120562 32 121074 31 121586 31 122098 30 122610 29 123122 28 123634 26 124146 25 124658 24 125170 23 125682 22 126194 20 126707 17 127219 17 127732 15 128244 14 128757 13 129270 11 129782 10
20200523_152907, 9542 5 10053 8 10564 9 11076 10 11588 10 12100 10 12612 11 13124 11 13636 11 14148 11 14660 12 15172 12 15684 13 16196 13 16708 13 17220 14 17732 15 18244 15 18756 16 19268 17 19780 18 20292 19 20804 20 21316 21 21827 22 22339 23 22851 24 23363 24 23875 24 24387 25 24899 25 25411 26 25923 26 26435 27 26947 27 27459 27 27971 28 28483 28 28995 28 29507 28 30019 28 30531 28 31043 28 31555 29 32068 28 32580 28 33092 28 33604 28 34116 28 34629 27 35141 28 35653 29 36166 29 36678 30 37191 30 37703 30 38215 31 38728 30 39240 30 39753 30 40265 30 40778 29 41290 29 41802 29 42314 7 42325 18 42826 5 42837 19 43338 3 43349 18 43851 1 43861 18 44363 2 44373 18 44875 4 44884 19 45387 2 45390 1 45396 18 45909 16 46421 16 46934 13 47447 10 47959 1
20200523_152907, 245534 4 246045 12 246556 17 247066 21 247577 24 248088 26 248599 30 249110 32 249622 33 250132 35 250643 36 251155 37 251666 38 252178 38 252690 38 253202 38 253714 38 254226 38 254737 39 255249 39 255761 39 256273 39 256785 39 257297 38 257809 38 258321 38 258832 39 259344 38 259856 36 260367 36 260879 35 261391 35 261904 32
20200523_152907, 96397 4 96909 5 97420 8 97932 9 98444 10 98956 11 99468 14 99980 21 100493 23 101005 25 101518 26 102030 27 102542 28 103055 28 103568 28 104081 28 104593 29 105106 28 105618 29 106130 29 106643 29 107155 29 107667 29 108179 29 108692 29 109204 29 109716 30 110228 30 110740 30 111252 31 111764 31 112276 32 112788 32 113300 33 113812 33 114324 33 114836 33 115348 33 115861 32 116373 32 116885 32 117398 31 117911 30 118423 30 118935 30 119448 29 119960 29 120473 28 120985 28 121498 27 122010 27 122523 26 123036 25 123549 24 124061 24 124574 23 125086 23 125599 22 126111 22 126624 21 127136 21 127648 21 128161 20 128673 20 129185 20 129697 20 130209 20 130722 19 131234 19 131746 19 132258 19 132770 19 133282 19 133795 17 134307 17 134820 16 135332 16 135844 16 136357 14 136870 12 137383 10 137896 8
20200523_152907, 186047 6 186556 12 187065 16 187572 1 187576 18 188083 24 188593 27 189105 28 189617 29 190129 30 190641 30 191153 30 191666 30 192178 30 192691 29 193203 29 193715 30 194227 30 194739 30 195251 30 195764 29 196276 29 196787 30 197299 29 197811 29 198323 29 198835 29 199346 30 199858 30 200370 30 200881 30 201393 30 201905 27 202417 26 202929 26 203440 26 203952 26 204464 25 204975 26 205487 25 205999 25 206511 24 207023 24 207535 23 208047 23 208559 21 209071 20 209583 19 210095 18 210606 19 211118 18 211630 17 212142 17 212654 16 213166 16 213678 15 214189 15 214701 14 215213 13 215725 12 216237 12 216749 11 217260 11 217772 11 218285 9 218797 8 219311 4
20200523_152907, 60123 2 60630 1 60634 5 61142 2 61146 6 61654 10 62166 11 62678 12 63190 13 63702 14 64215 13 64727 14 65239 17 65752 17 66264 18 66776 20 67288 21 67801 21 68313 22 68825 23 69337 24 69850 24 70362 25 70874 25 71387 25 71899 26 72411 27 72924 26 73436 27 73948 27 74459 28 74972 28 75484 28 75996 28 76508 28 77020 29 77532 30 78044 30 78557 30 79069 30 79581 30 80093 31 80605 31 81117 31 81629 31 82141 31 82653 31 83166 30 83677 31 84189 31 84701 31 85213 31 85726 30 86238 30 86750 30 87262 30 87775 29 88287 29 88799 29 89312 28 89824 28 90336 28 90849 27 91362 27 91875 26 92387 25 92899 25 93412 24 93924 24 94437 23 94950 22 95464 20 95977 19 96490 17 97002 17 97515 16 98028 15 98540 14 99053 13 99566 11 100079 10 100592 8 101105 6
